"cell","n_records","y","toc_median","mask","n_sites","y_sd","x_lon","y_lat"
3447121,2,0.419955748489758,2.62,"shelf",1,NA,12.0500004086532,-5.74999990248621
3450249,1,-0.920818753952375,0.11,"shelf",1,NA,-35.1500011920465,-5.84999990079031
3450250,1,-0.619788758288394,0.23,"shelf",1,NA,-35.0500011886552,-5.84999990079031
3450251,1,0.110589710299249,1.28,"shelf",1,NA,-34.9500011852639,-5.84999990079031
3450254,1,-0.0362121726544447,0.91,"deep",1,NA,-34.65000117509,-5.84999990079031
3450505,1,-0.677780705266081,0.2,"deep",1,NA,-9.55000032387039,-5.84999990079031
3450514,1,-0.721246399047171,0.18,"deep",1,NA,-8.65000029334857,-5.84999990079031
3450678,11,0.296437695971885,1.98,"deep",2,NA,7.75000026282675,-5.84999990079031
3450715,2,0.34727627699376,2.215,"deep",1,NA,11.4500003883053,-5.84999990079031
3450719,2,0.471291711058939,2.95,"shelf",1,NA,11.8500004018706,-5.84999990079031
3450720,4,0.500357997680637,3.16,"shelf",2,NA,11.9500004052619,-5.84999990079031
3451633,9,-0.383187434310807,0.37,"deep",1,NA,103.250003501531,-5.84999990079031
3452851,2,-0.744727494896694,0.17,"deep",2,NA,-134.950004576577,-5.94999989909442
3453152,2,0.267171728403014,1.84,"deep",1,NA,-104.850003555792,-5.94999989909442
3454119,1,-0.744727494896694,0.17,"deep",1,NA,-8.15000027639201,-5.94999989909442
3454269,5,0.414171901636843,2.61,"deep",1,NA,6.85000023230495,-5.94999989909442
3454293,1,0.534026106056135,3.41,"deep",1,NA,9.25000031369646,-5.94999989909442
3454294,2,0.502427119984433,3.17,"deep",1,NA,9.35000031708776,-5.94999989909442
3454316,3,0.442925467989716,2.8,"deep",1,NA,11.5500003916966,-5.94999989909442
3454317,11,0.388796713971292,2.78,"deep",4,0.135180017627133,11.650000395088,-5.94999989909442
3454318,3,0.563291835197632,3.45,"deep",1,NA,11.7500003984793,-5.94999989909442
3454319,2,0.324282455297693,2.1,"shelf",1,NA,11.8500004018706,-5.94999989909442
3455233,16,-0.194651887101483,0.915,"deep",1,NA,103.250003501531,-5.94999989909442
3457723,1,-0.638272163982407,0.22,"deep",1,NA,-7.75000026282677,-6.04999989739854
3457860,6,-0.0623207561310826,0.82,"deep",1,NA,5.95000020178313,-6.04999989739854
3457900,1,0.303196057420489,2,"deep",1,NA,9.95000033743565,-6.04999989739854
3457916,11,0.184307216983918,1.74,"shelf",2,NA,11.5500003916966,-6.04999989739854
3457917,1,-0.0555173278498314,0.87,"shelf",1,NA,11.650000395088,-6.04999989739854
3457918,3,0.384927405725622,2.45,"shelf",1,NA,11.7500003984793,-6.04999989739854
3457919,8,0.460482353687866,2.885,"shelf",3,0.00714164421818523,11.8500004018706,-6.04999989739854
3457921,3,0.563422078359522,3.41,"shelf",2,NA,12.0500004086532,-6.04999989739854
3457925,1,-0.958607314841775,0.1,"shelf",1,NA,12.4500004222185,-6.04999989739854
3458499,1,0.127104798364808,1.33,"deep",1,NA,69.8500023688322,-6.04999989739854
3460231,1,0.290034611362518,1.94,"deep",1,NA,-116.950003966141,-6.14999989570263
3461075,2,-0.658566602168838,0.2095,"deep",1,NA,-32.5500011038724,-6.14999989570263
3461504,1,0.326335860928751,2.11,"deep",1,NA,10.3500003510009,-6.14999989570263
3465009,1,-0.602059991327962,0.24,"deep",1,NA,0.850000028826173,-6.24999989400675
3465051,6,-0.150196466655731,0.695,"deep",1,NA,5.0500001712613,-6.24999989400675
3465052,6,0.0410363112548758,0.99,"deep",1,NA,5.15000017465263,-6.24999989400675
3465053,3,0.399752915028968,2.16,"deep",1,NA,5.25000017804393,-6.24999989400675
3465074,1,-0.0915149811213502,0.8,"deep",1,NA,7.35000024926151,-6.24999989400675
3465114,1,0.655138434811382,4.51,"deep",1,NA,11.350000384914,-6.24999989400675
3465116,1,0.45484486000851,2.84,"deep",1,NA,11.5500003916966,-6.24999989400675
3465121,2,-0.537602002101044,0.28,"shelf",1,NA,12.0500004086532,-6.24999989400675
3466031,10,-0.347917988991054,0.42,"deep",1,NA,103.050003494748,-6.24999989400675
3467531,1,-0.301029995663981,0.49,"deep",1,NA,-106.950003627009,-6.34999989231085
3468650,1,-0.119186407719209,0.75,"deep",1,NA,4.95000016787,-6.34999989231085
3468652,2,-0.119186407719209,0.75,"deep",1,NA,5.15000017465263,-6.34999989231085
3468653,2,0.159438437330491,1.59,"deep",1,NA,5.25000017804393,-6.34999989231085
3468710,1,0.509202522331103,3.22,"deep",1,NA,10.9500003713488,-6.34999989231085
3471296,3,-0.271391546795679,0.58,"deep",3,0.111593790545314,-90.4500030674426,-6.44999989061496
3471297,1,-0.200659450546418,0.62,"deep",1,NA,-90.3500030640513,-6.44999989061496
3471945,1,-0.259637310505756,0.54,"deep",1,NA,-25.5500008664805,-6.44999989061496
3472259,8,0.426954202108938,2.77,"deep",2,NA,5.85000019839183,-6.44999989061496
3472261,22,0.483363426774306,3.07,"deep",3,0.0423566017522802,6.05000020517443,-6.44999989061496
3472303,1,0.0827853703164501,1.2,"deep",1,NA,10.2500003476096,-6.44999989061496
3473229,11,-0.538801378519211,0.28,"deep",1,NA,102.850003487965,-6.44999989061496
3474892,1,-0.408935392973501,0.38,"deep",1,NA,-90.8500030810079,-6.54999988891907
3474893,1,-0.619788758288394,0.23,"deep",1,NA,-90.7500030776166,-6.54999988891907
3474895,1,-0.221848749616356,0.59,"deep",1,NA,-90.550003070834,-6.54999988891907
3474896,7,-0.247220680493592,0.61,"deep",6,0.11342484268282,-90.4500030674426,-6.54999988891907
3474939,1,-0.1249387366083,0.74,"deep",1,NA,-86.1500029216162,-6.54999988891907
3475857,8,0.464900609166586,2.97,"deep",1,NA,5.65000019160919,-6.54999988891907
3475904,3,0.355967095695487,2.25,"deep",3,0.00874104525719956,10.3500003510009,-6.54999988891907
3478494,1,-0.259637310505756,0.54,"deep",1,NA,-90.6500030742253,-6.64999988722317
3478498,1,-0.292429823902064,0.5,"deep",1,NA,-90.25000306066,-6.64999988722317
3479455,23,0.548030871735775,3.66,"deep",3,0.0756109794639717,5.45000018482656,-6.64999988722317
3482092,1,-0.318758762624413,0.47,"deep",1,NA,-90.8500030810079,-6.74999988552729
3482093,1,-0.346787486224656,0.44,"deep",1,NA,-90.7500030776166,-6.74999988552729
3482094,1,-0.214670164989233,0.6,"deep",1,NA,-90.6500030742253,-6.74999988552729
3482095,1,-0.193820026016113,0.63,"deep",1,NA,-90.550003070834,-6.74999988552729
3482652,1,-0.619788758288394,0.23,"shelf",1,NA,-34.8500011818726,-6.74999988552729
3482653,2,0.0134708139795147,1.025,"shelf",2,NA,-34.7500011784813,-6.74999988552729
3482654,2,-0.253549994445648,0.55,"shelf",2,NA,-34.65000117509,-6.74999988552729
3485696,2,-0.226235711770109,0.585,"deep",1,NA,-90.4500030674426,-6.8499998838314
3486253,1,-0.142667503568732,0.71,"shelf",1,NA,-34.7500011784813,-6.8499998838314
3486679,1,-0.0915149811213502,0.8,"deep",1,NA,7.85000026621807,-6.8499998838314
3486708,2,0.318063334962761,2.07,"deep",2,NA,10.7500003645661,-6.8499998838314
3489316,2,-0.232986946971932,0.575,"deep",2,NA,-88.4500029996164,-6.9499998821355
3490290,4,0.0870957669908358,1.165,"deep",3,0.170078174057776,8.95000030352253,-6.9499998821355
3490291,1,0.146128035678238,1.39,"deep",1,NA,9.05000030691383,-6.9499998821355
3492894,1,-0.267606240177031,0.53,"deep",1,NA,-90.6500030742253,-7.04999988043961
3492915,3,-0.170070070461336,0.65,"deep",2,NA,-88.5500030030077,-7.04999988043961
3492916,3,-0.204131026896347,0.6,"deep",3,0.0387993627338153,-88.4500029996164,-7.04999988043961
3493453,1,-0.585026652029182,0.25,"shelf",1,NA,-34.7500011784813,-7.04999988043961
3494851,11,-0.179946283383706,0.65,"deep",1,NA,105.050003562574,-7.04999988043961
3495998,1,-0.795880017344075,0.15,"deep",1,NA,-140.250004756317,-7.14999987874371
3496385,1,0.309630167425899,2.03,"deep",1,NA,-101.550003443878,-7.14999987874371
3496493,1,-0.142667503568732,0.71,"deep",1,NA,-90.7500030776166,-7.14999987874371
3496515,1,-0.200659450546418,0.62,"deep",1,NA,-88.5500030030077,-7.14999987874371
3496516,1,-0.214670164989233,0.6,"deep",1,NA,-88.4500029996164,-7.14999987874371
3496517,2,-0.180655556654938,0.65,"deep",2,NA,-88.3500029962251,-7.14999987874371
3497521,1,-0.148741651280925,0.7,"shelf",1,NA,12.0500004086532,-7.14999987874371
3500654,1,-0.508638306165727,0.3,"shelf",1,NA,-34.65000117509,-7.24999987704783
3500655,2,-0.5257935171107,0.295,"shelf",2,NA,-34.5500011716987,-7.24999987704783
3500656,1,0.0569048513364726,1.13,"shelf",1,NA,-34.4500011683074,-7.24999987704783
3501120,1,0.580924975675619,3.8,"deep",1,NA,11.9500004052619,-7.24999987704783
3502595,1,0.110589710299249,1.28,"deep",1,NA,159.450005407449,-7.24999987704783
3502613,1,-0.0457574905606751,0.89,"deep",1,NA,161.250005468492,-7.24999987704783
3504716,1,0.344392273685111,2.2,"deep",1,NA,11.5500003916966,-7.34999987535194
3507919,1,-0.244125144327509,0.56,"deep",1,NA,-28.1500009546546,-7.44999987365604
3508275,1,-0.0132282657337552,0.96,"deep",1,NA,7.45000025265281,-7.44999987365604
3511520,2,-0.182258126592544,0.65,"deep",1,NA,-28.0500009512633,-7.54999987196015
3515922,1,-0.200659450546418,0.62,"deep",1,NA,52.1500017685698,-7.64999987026425
3519119,2,0.127752033541307,1.332,"deep",1,NA,11.8500004018706,-7.74999986856837
3522585,1,-0.283996656365201,0.51,"deep",1,NA,-1.55000005256537,-7.84999986687248
3522702,2,0.178976947293169,1.5,"deep",1,NA,10.1500003442183,-7.84999986687248
3522719,1,0.127104798364808,1.33,"deep",1,NA,11.8500004018706,-7.84999986687248
3523830,1,0.305351369446624,2.01,"deep",1,NA,122.950004169619,-7.84999986687248
3526220,1,-0.568636235841013,0.26,"deep",1,NA,1.9500000661306,-7.94999986517658
3526323,2,0.394451680826216,2.47,"deep",1,NA,12.2500004154358,-7.94999986517658
3526328,2,-0.0457574905606751,0.89,"shelf",1,NA,12.7500004323924,-7.94999986517658
3526961,1,-0.337242168318426,0.45,"deep",1,NA,76.0500025790936,-7.94999986517658
3527641,3,0.149919390192682,1.42,"shelf",1,NA,144.050004885186,-7.94999986517658
3529454,1,-0.920818753952375,0.11,"shelf",1,NA,-34.65000117509,-8.04999986348069
3529455,2,-0.867591088495232,0.145,"shelf",2,NA,-34.5500011716987,-8.04999986348069
3529456,2,-0.370920903329603,0.805,"deep",2,NA,-34.4500011683074,-8.04999986348069
3529930,2,-0.0604807473813815,0.86,"shelf",1,NA,12.950000439175,-8.04999986348069
3531241,2,0.133245204155572,1.35,"shelf",1,NA,144.050004885186,-8.04999986348069
3532492,1,-0.236572006437063,0.57,"deep",1,NA,-90.8500030810079,-8.14999986178479
3532494,1,-0.327902142064283,0.46,"deep",1,NA,-90.6500030742253,-8.14999986178479
3532585,1,0.387389826338729,2.43,"deep",1,NA,-81.5500027656158,-8.14999986178479
3532597,1,0.517433440897774,3.2818,"deep",1,NA,-80.35000272492,-8.14999986178479
3533056,1,-0.602059991327962,0.24,"deep",1,NA,-34.4500011683074,-8.14999986178479
3533058,1,-0.136677139879544,0.72,"deep",1,NA,-34.2500011615247,-8.14999986178479
3534840,2,0.194334731988311,1.555,"shelf",1,NA,143.950004881795,-8.14999986178479
3534841,1,0.110589710299249,1.28,"shelf",1,NA,144.050004885186,-8.14999986178479
3534842,1,0.2405492482826,1.73,"shelf",1,NA,144.150004888578,-8.14999986178479
3534843,4,-0.0929973111180437,1.02,"shelf",1,NA,144.250004891969,-8.14999986178479
3536094,1,-0.187086643357144,0.64,"deep",1,NA,-90.6500030742253,-8.24999986008891
3538439,6,0.243698182484867,1.59,"shelf",1,NA,143.850004878404,-8.24999986008891
3538441,1,0.139879086401237,1.37,"shelf",1,NA,144.050004885186,-8.24999986008891
3538442,1,-0.537602002101044,0.28,"shelf",1,NA,144.150004888578,-8.24999986008891
3539691,1,-0.2518119729938,0.55,"deep",1,NA,-90.9500030843992,-8.34999985839302
3539695,2,-0.215196016226588,0.6,"deep",2,NA,-90.550003070834,-8.34999985839302
3541685,1,-0.00436480540245009,0.98,"deep",1,NA,108.450003677879,-8.34999985839302
3542039,1,0.0827853703164501,1.2,"shelf",1,NA,143.850004878404,-8.34999985839302
3542040,1,0.184691430817599,1.52,"shelf",1,NA,143.950004881795,-8.34999985839302
3542041,2,0.0157042321258121,1.045,"shelf",2,NA,144.050004885186,-8.34999985839302
3542042,1,-0.0362121726544447,0.91,"shelf",1,NA,144.150004888578,-8.34999985839302
3542683,1,-0.2518119729938,0.55,"deep",1,NA,-151.750005146318,-8.44999985669712
3542799,1,-0.638272163982407,0.22,"deep",1,NA,-140.150004752925,-8.44999985669712
3543294,1,-0.187086643357144,0.64,"deep",1,NA,-90.6500030742253,-8.44999985669712
3543295,1,-0.187086643357144,0.64,"deep",1,NA,-90.550003070834,-8.44999985669712
3544980,1,-0.309803919971486,0.48,"deep",1,NA,77.9500026435285,-8.44999985669712
3545291,9,0.0170683750370335,1.03,"deep",1,NA,109.050003698227,-8.44999985669712
3545641,1,-0.585026652029182,0.25,"shelf",1,NA,144.050004885186,-8.44999985669712
3545878,1,0.0530784434834198,1.12,"deep",1,NA,167.750005688928,-8.44999985669712
3546893,1,-0.244125144327509,0.56,"deep",1,NA,-90.7500030776166,-8.54999985500123
3547456,1,-0.10790539730952,0.77,"deep",1,NA,-34.4500011683074,-8.54999985500123
3547457,1,-0.214670164989233,0.6,"deep",1,NA,-34.350001164916,-8.54999985500123
3547460,2,-0.443697499232713,0.365,"deep",1,NA,-34.0500011547421,-8.54999985500123
3547922,1,0.682145076373832,4.8,"deep",1,NA,12.1500004120445,-8.54999985500123
3549240,6,-0.0692750221969909,0.915,"shelf",3,0.232495588785705,143.950004881795,-8.54999985500123
3550494,1,-0.229147988357856,0.58,"deep",1,NA,-90.6500030742253,-8.64999985330533
3551282,2,-0.602059991327962,0.24,"deep",1,NA,-11.8500004018706,-8.64999985330533
3551488,2,-0.259637310505756,0.54,"deep",2,NA,8.7500002967399,-8.64999985330533
3552527,8,0.199149166047332,1.545,"deep",1,NA,112.650003820314,-8.64999985330533
3552529,14,0.171260513055823,1.54,"deep",1,NA,112.850003827097,-8.64999985330533
3552838,1,-0.552841968657781,0.27,"shelf",1,NA,143.750004875012,-8.64999985330533
3552840,1,0.143014800254095,1.38,"shelf",1,NA,143.950004881795,-8.64999985330533
3552841,1,0.100370545117563,1.25,"shelf",1,NA,144.050004885186,-8.64999985330533
3552842,1,-0.346787486224656,0.44,"shelf",1,NA,144.150004888578,-8.64999985330533
3554091,1,-0.443697499232713,0.35,"deep",1,NA,-90.9500030843992,-8.74999985160945
3554093,2,-0.310437926964804,0.485,"deep",2,NA,-90.7500030776166,-8.74999985160945
3554095,1,-0.2518119729938,0.55,"deep",1,NA,-90.550003070834,-8.74999985160945
3554096,2,-0.221909076673544,0.59,"deep",2,NA,-90.4500030674426,-8.74999985160945
3554659,1,-0.292429823902064,0.5,"deep",1,NA,-34.1500011581334,-8.74999985160945
3555045,1,-0.0409586076789064,0.9,"deep",1,NA,4.45000015091344,-8.74999985160945
3556105,21,0.263182301411223,1.13,"deep",1,NA,110.450003745705,-8.74999985160945
3556437,2,-0.18837535480105,0.7,"shelf",2,NA,143.650004871621,-8.74999985160945
3556438,3,-0.356690146638471,0.36,"shelf",3,0.325697347461243,143.750004875012,-8.74999985160945
3557493,1,0.0293837776852097,1.06,"deep",1,NA,-110.750003755879,-8.84999984991356
3558644,1,-0.193820026016113,0.63,"deep",1,NA,4.35000014752211,-8.84999984991356
3560036,4,-0.0807519429009647,0.895,"shelf",4,0.412085886338305,143.55000486823,-8.84999984991356
3560038,1,-0.552841968657781,0.27,"shelf",1,NA,143.750004875012,-8.84999984991356
3560039,1,-0.244125144327509,0.56,"shelf",1,NA,143.850004878404,-8.84999984991356
3560800,1,-0.494850021680094,0.31,"deep",1,NA,-140.050004749534,-8.94999984821766
3561864,1,-0.638272163982407,0.22,"deep",1,NA,-33.6500011411768,-8.94999984821766
3562321,1,0.344392273685111,2.2,"deep",1,NA,12.0500004086532,-8.94999984821766
3563636,1,-0.42021640338319,0.37,"shelf",1,NA,143.55000486823,-8.94999984821766
3563637,2,-0.167679012221937,0.735,"shelf",2,NA,143.650004871621,-8.94999984821766
3565452,2,-0.443697499232713,0.35,"deep",1,NA,-34.8500011818726,-9.04999984652177
3566931,10,0.0909940047470938,1.22,"deep",1,NA,113.050003833879,-9.04999984652177
3566981,9,0.241023445178879,1.67,"deep",1,NA,118.050004003445,-9.04999984652177
3567235,9,0.174419707134671,1.37,"shelf",5,0.292461137277141,143.450004864839,-9.04999984652177
3567629,1,-0.229147988357856,0.58,"deep",1,NA,-177.150006007711,-9.14999984482587
3567735,2,-0.823908740944319,0.14,"deep",1,NA,-166.550005648232,-9.14999984482587
3570593,10,0.129324740691268,1.37,"deep",1,NA,119.250004044141,-9.14999984482587
3570836,3,0.126709572640012,1.6,"shelf",1,NA,143.55000486823,-9.14999984482587
3571139,1,-0.481486060122112,0.32,"deep",1,NA,173.850005895798,-9.14999984482587
3572652,2,-0.0604807473813815,0.86,"deep",1,NA,-34.8500011818726,-9.24999984312998
3574189,16,0.380252567103505,2.395,"deep",1,NA,118.850004030576,-9.24999984312998
3576707,1,0.0827853703164501,1.2,"deep",1,NA,10.6500003611748,-9.3499998414341
3577691,10,0.129210297526253,1.69,"deep",1,NA,109.050003698227,-9.3499998414341
3584984,11,0.177491522142727,1.57,"deep",1,NA,118.350004013619,-9.54999983804231
3585010,18,0.328989658654522,2.16,"deep",1,NA,120.950004101793,-9.54999983804231
3585012,10,0.29695543425734,1.965,"deep",1,NA,121.150004108576,-9.54999983804231
3586614,1,1.14952701375435,14.1,"shelf",1,NA,-78.6500026672677,-9.64999983634641
3588582,10,0.0994206132483752,1.445,"deep",1,NA,118.150004006836,-9.64999983634641
3590203,1,0.756636108245848,5.7,"deep",1,NA,-79.7500027045721,-9.74999983465052
3592518,1,-0.431798275933005,0.36,"deep",1,NA,151.750005146318,-9.74999983465052
3593807,1,0.806858029518817,6.4,"deep",1,NA,-79.3500026910069,-9.84999983295464
3593808,1,0.748962861256161,5.6,"deep",1,NA,-79.2500026876156,-9.84999983295464
3594247,2,-0.119186407719209,0.75,"deep",1,NA,-35.3500011988291,-9.84999983295464
3596660,1,-0.769551078621726,0.16,"deep",1,NA,-154.050005224318,-9.94999983125874
3597221,1,0.281033367247728,1.9,"deep",1,NA,-97.9500033217911,-9.94999983125874
3598828,1,0.117271295655764,1.3,"deep",1,NA,62.7500021280489,-9.94999983125874
3600874,1,0.287801729930226,1.93,"deep",1,NA,-92.6500031420515,-10.0499998295629
3600914,1,-0.193820026016113,0.63,"deep",1,NA,-88.650003006399,-10.0499998295629
3601018,1,0.691081492122968,4.9,"shelf",1,NA,-78.2500026537024,-10.0499998295629
3603011,1,0.247973266361807,1.76,"shelf",1,NA,121.050004105184,-10.0499998295629
3604372,1,0.0374264979406237,1.08,"deep",1,NA,-102.850003487965,-10.1499998278669
3605044,2,0.0253058652647703,1.05,"deep",1,NA,-35.6500012090031,-10.1499998278669
3605481,1,0.0334237554869497,1.07,"deep",1,NA,8.05000027300071,-10.1499998278669
3605527,2,0.40474820874683,2.5295,"deep",1,NA,12.6500004290011,-10.1499998278669
3606000,1,-0.387216143280264,0.4,"shelf",1,NA,59.9500020330921,-10.1499998278669
3606012,1,-0.0409586076789064,0.9,"shelf",1,NA,61.1500020737879,-10.1499998278669
3608180,1,0,0.99,"deep",1,NA,-82.0500027825723,-10.2499998261711
3608645,2,-0.3767507096021,0.41,"deep",1,NA,-35.5500012056118,-10.2499998261711
3608721,2,-0.408935392973501,0.38,"deep",1,NA,-27.950000947872,-10.2499998261711
3610297,4,-0.554935403515203,0.25795,"shelf",3,0.271138352624348,129.650004396837,-10.2499998261711
3611089,1,-0.292429823902064,0.5,"deep",1,NA,-151.15000512597,-10.3499998244752
3611815,1,1.15563963375978,14.3,"deep",1,NA,-78.5500026638764,-10.3499998244752
3612657,1,-0.0915149811213502,0.8,"deep",1,NA,5.65000019160919,-10.3499998244752
3613203,1,-0.387216143280264,0.4,"shelf",1,NA,60.2500020432661,-10.3499998244752
3613219,1,0.117271295655764,1.3,"shelf",1,NA,61.8500020975271,-10.3499998244752
3613895,3,-0.44852029207205,0.276,"shelf",3,0.180116388715461,129.450004390055,-10.3499998244752
3613896,9,-0.369156813446173,0.4479,"shelf",9,0.174236346158662,129.550004393446,-10.3499998244752
3613897,10,-0.398788743040757,0.3965,"shelf",9,0.220289214848838,129.650004396837,-10.3499998244752
3613898,2,-0.70342788329019,0.1936,"shelf",2,NA,129.750004400229,-10.3499998244752
3615840,2,-0.795880017344075,0.15,"shelf",1,NA,-36.0500012225683,-10.4499998227793
3617495,2,-0.295936474483052,0.5147,"shelf",2,NA,129.450004390055,-10.4499998227793
3617496,4,-0.377953612544843,0.36495,"shelf",4,0.224620160641067,129.550004393446,-10.4499998227793
3617497,7,-0.472738695549513,0.286,"shelf",6,0.229949182360143,129.650004396837,-10.4499998227793
3617498,2,-0.533200684433001,0.28525,"shelf",2,NA,129.750004400229,-10.4499998227793
3618280,1,-0.508638306165727,0.3,"deep",1,NA,-152.050005156491,-10.5499998210834
3618703,1,-0.468521082957745,0.33,"deep",1,NA,-109.750003721966,-10.5499998210834
3619437,5,0.0598906922435368,1.1,"shelf",3,0.0758418636902735,-36.3500012327423,-10.5499998210834
3619462,2,-0.236572006437063,0.57,"deep",1,NA,-33.8500011479595,-10.5499998210834
3619474,2,-0.337242168318426,0.45,"deep",1,NA,-32.6500011072637,-10.5499998210834
3620407,2,-0.357559142672274,0.43,"shelf",2,NA,60.6500020568313,-10.5499998210834
3621095,3,-0.460621789307998,0.2962,"shelf",3,0.142106745343662,129.450004390055,-10.5499998210834
3621096,1,-0.838033383635925,0.1352,"shelf",1,NA,129.550004393446,-10.5499998210834
3622612,2,0.544600951695382,3.5,"deep",2,NA,-78.8500026740503,-10.6499998193875
3623036,2,-0.0555173278498314,0.87,"shelf",1,NA,-36.4500012361336,-10.6499998193875
3624695,2,-0.964790430441869,0.2099,"shelf",2,NA,129.450004390055,-10.6499998193875
3624696,4,-0.875126905593832,0.11865,"shelf",4,0.201339246804148,129.550004393446,-10.6499998193875
3625525,1,-0.508638306165727,0.3,"deep",1,NA,-147.550005003882,-10.7499998176916
3625900,1,0.222716471147583,1.66,"deep",1,NA,-110.05000373214,-10.7499998176916
3625937,1,-0.10790539730952,0.77,"deep",1,NA,-106.350003606661,-10.7499998176916
3626069,1,0.139879086401237,1.37,"deep",1,NA,-93.1500031590081,-10.7499998176916
3626637,2,-0.102372908709559,0.78,"deep",2,NA,-36.3500012327423,-10.7499998176916
3626638,4,-0.202307009595429,0.69,"deep",2,NA,-36.250001229351,-10.7499998176916
3626639,2,0.0128372247051722,1.02,"deep",1,NA,-36.1500012259597,-10.7499998176916
3627616,1,-0.0861861476162833,0.81,"shelf",1,NA,61.5500020873532,-10.7499998176916
3630232,2,-0.229147988357856,0.58,"shelf",1,NA,-36.8500012496989,-10.8499998159957
3630237,2,-0.10790539730952,0.77,"deep",1,NA,-36.3500012327423,-10.8499998159957
3630238,2,-0.0604807473813815,0.86,"deep",2,NA,-36.250001229351,-10.8499998159957
3630665,2,-0.236572006437063,0.57,"deep",1,NA,6.45000021873969,-10.8499998159957
3630721,2,0.0827853703164501,1.2,"deep",1,NA,12.0500004086532,-10.8499998159957
3633413,1,0.628388930050311,4.24,"deep",1,NA,-78.750002670659,-10.9499998142998
3633415,3,0.632239683307671,4,"deep",2,NA,-78.5500026638764,-10.9499998142998
3633420,2,1.14226668656895,13.87,"shelf",1,NA,-78.0500026469198,-10.9499998142998
3633423,1,0.545307116465824,3.5,"shelf",1,NA,-77.7500026367459,-10.9499998142998
3634260,2,-0.0757207139381184,0.83,"deep",1,NA,5.95000020178313,-10.9499998142998
3636371,1,-0.0409586076789064,0.9,"deep",1,NA,-142.950004847882,-11.0499998126039
3637015,1,0.469822015978163,2.94,"deep",1,NA,-78.5500026638764,-11.0499998126039
3637016,2,0.830581088068381,6.76,"deep",1,NA,-78.4500026604851,-11.0499998126039
3637017,2,0.733210619339165,5.49,"deep",2,NA,-78.3500026570938,-11.0499998126039
3637018,3,1.02229139691465,10.86,"deep",3,0.0862416835087403,-78.2500026537024,-11.0499998126039
3637019,6,1.10913519678735,12.93345,"deep",1,NA,-78.1500026503111,-11.0499998126039
3637020,2,0.751678085641582,7.4,"deep",2,NA,-78.0500026469198,-11.0499998126039
3637021,1,0.881954971339601,7.61,"shelf",1,NA,-77.9500026435285,-11.0499998126039
3637022,1,0.8926510338773,7.8,"shelf",1,NA,-77.8500026401372,-11.0499998126039
3637023,2,0.485424384084538,3.135,"shelf",1,NA,-77.7500026367459,-11.0499998126039
3637434,1,-0.148741651280925,0.7,"deep",1,NA,-36.6500012429162,-11.0499998126039
3637935,2,0.589949601325708,3.88,"deep",1,NA,13.4500004561316,-11.0499998126039
3637937,2,0.303196057420489,2,"shelf",1,NA,13.6500004629142,-11.0499998126039
3638400,1,-0.508638306165727,0.3,"deep",1,NA,59.9500020330921,-11.0499998126039
3638420,1,-0.657577319177794,0.21,"shelf",1,NA,61.9500021009184,-11.0499998126039
3639098,3,-0.311821730790352,0.546,"shelf",3,0.232052437038488,129.750004400229,-11.0499998126039
3639099,7,-0.448460905665737,0.318,"shelf",6,0.150322017378181,129.85000440362,-11.0499998126039
3639100,3,-0.337575462464651,0.4935,"shelf",3,0.0817335235351259,129.950004407011,-11.0499998126039
3639771,1,-0.744727494896694,0.17,"deep",1,NA,-162.950005526145,-11.149999810908
3639772,1,-0.744727494896694,0.17,"deep",1,NA,-162.850005522753,-11.149999810908
3639999,1,-0.522878745280338,0.29,"deep",1,NA,-140.150004752925,-11.149999810908
3640617,1,0.786041210242554,6.1,"deep",1,NA,-78.3500026570938,-11.149999810908
